,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16
2363,-552.7285,111.862015,4.7548585,7.0831156,2.1870317,2.0865963,-8.737714,-3.8768597,-6.83651,-12.28525,-8.57856,-8.68046,-3.153976,-3.8781226,-2.4213681,2.2354803,-4.2230234,-0.14423063,-0.097072065,0.009105486,0.035653614,0.028059289,0.0015752936,0.03646921,0.005504923,-0.021738574,0.010053326,0.0067126537,0.009396583,-0.0071425666,-0.0063406522,0.009920437,-0.002046213,0.012159501
2364,-552.5815,120.52328,6.235416,8.845332,4.5405946,2.6089988,-9.768336,-7.880215,-7.073567,-11.175816,-10.354498,-10.906786,-5.0838532,-6.1123333,-4.764147,-0.28060657,-4.5095024,0.0023068928,0.041171946,0.007329172,-0.028109115,-0.010861713,-0.013856722,0.0067938995,-0.011406786,-0.01168481,-0.013846611,-0.02957968,-0.007922987,-0.002856256,0.006274973,0.007924551,0.0015200909,0.007636373
2365,-561.01263,119.52604,5.2475433,11.463042,6.4303465,2.1294422,-10.842043,-6.7678676,-7.359895,-13.265095,-9.795676,-10.330455,-3.6862788,-5.428645,-3.209154,0.85323644,-4.430329,-0.045205276,-0.026542785,0.02143856,0.018308416,0.010340367,0.013741079,0.013412638,0.0080189975,-0.001566667,-0.0031778833,0.0026744397,-0.0036119116,-0.008953658,-0.0062861973,-0.0050180852,-0.0025559012,0.004299874
2366,-555.8208,130.23215,4.369865,5.962754,3.0660863,4.581486,-6.7988806,-5.458089,-4.372041,-14.043506,-10.55711,-9.051952,-1.77326,-4.328506,-2.8960886,2.208135,-3.7952929,-0.15616575,-0.10072492,0.059441946,0.07961806,0.049228404,0.04290387,0.053324535,0.041917436,0.014335225,0.010887462,0.014809179,0.021826021,-0.0027509746,-0.011079765,-0.00031224228,-0.004583328,0.008158021
2367,-562.1784,123.0646,3.6280348,10.636232,4.866854,4.347297,-9.492123,-7.617864,-7.4463263,-14.555137,-8.056048,-9.231673,-3.266935,-5.800392,-2.8571486,-0.8051606,-4.6820164,0.00489677,-0.0011642807,0.00076207134,0.005806248,0.0016506383,0.0017675535,-0.0038638972,-0.0028008793,0.0036917534,-0.0019134401,-0.008329767,-0.008584619,-0.0026491818,-0.00031110123,0.0019312679,0.0060691074,0.007072064
2368,-532.90015,117.315704,2.9089339,12.249306,2.193046,4.5682206,-11.530763,-9.002014,-8.435096,-15.868039,-9.061897,-8.72221,-4.8499255,-4.406203,-4.4043827,-0.31126562,-5.4662447,-0.022839583,-0.02013045,-0.010203862,-0.011855426,-0.0077823065,-0.0022112469,0.0011850934,0.011339218,0.015991729,0.0022891483,0.0008790567,0.007977469,-0.0019551774,-0.0015000611,0.0068183,0.007516646,0.005956733
2369,-514.4471,122.479355,5.815572,12.73303,0.12141416,3.5766797,-11.072995,-8.8323765,-8.136667,-16.337301,-10.728484,-9.503236,-4.4904213,-6.0526114,-5.104341,1.4888153,-5.8798175,-0.03297978,-0.017557893,0.011518843,0.021227714,0.017788338,0.005544297,0.0057144035,-0.0012320846,-0.0019362617,-0.00082591345,0.00064738374,0.0013039381,-0.0062280768,-0.0018128889,0.0023806246,-0.003001189,0.0014060701
2370,-541.18744,109.58757,9.574023,13.626165,3.5387115,4.9628253,-10.056651,-10.274583,-12.353572,-14.817761,-7.8583927,-9.616324,-5.2423863,-5.819411,-5.699579,-0.50577515,-4.2357707,-0.037635114,-0.02003011,0.019876694,0.018134492,0.009480292,0.0025411425,0.005900216,0.010053505,0.00082347484,-0.0056082727,-0.0051666438,0.002253702,-0.00042064968,0.0020268653,0.00645454,0.0010887072,0.006230462
2371,-522.2675,132.7724,-5.410364,8.170089,4.162556,2.378451,-12.984552,-9.990375,-9.098419,-16.411549,-10.081437,-8.951566,-6.6340437,-7.3862987,-4.522679,0.57349193,-3.4429748,0.112474665,0.03564251,-0.06352582,-0.0040052147,0.007616931,-0.0009154949,0.019723872,0.005117189,0.0018320496,0.022286113,0.017860204,-0.0029339115,-0.012417566,-0.007198074,0.00077563,-0.0063503673,-0.010444619
2372,-538.97766,110.44644,11.176285,6.6152864,5.5299473,4.55171,-8.953311,-12.111629,-11.834096,-14.350497,-10.522546,-8.49459,-3.806115,-5.746695,-4.7056737,0.51929086,-3.7636366,-0.098667815,-0.08908842,0.020473175,0.05123952,-0.006773745,-0.0058514047,0.022413043,0.008571561,-0.0035393443,-2.1812692e-05,0.0023040194,-0.011597555,-0.012534816,-0.0022187056,-0.0008306768,0.004280138,0.0015141822
2373,-573.4139,111.67067,5.625992,11.597323,6.9768324,5.3588157,-8.356069,-8.352757,-6.6535444,-12.112389,-8.701711,-8.914886,-3.2399428,-4.9948015,-4.2597275,0.29781678,-2.8642714,0.15202995,0.0052317055,-0.036119726,0.069272645,-5.215475e-05,-0.015700778,-0.024320578,-0.009775135,-0.0027755145,-0.012176675,-0.019552145,-0.011286802,-0.0019083559,-0.0011319064,0.010008116,0.012951126,0.009422852
2374,-549.4893,115.62768,13.357022,8.288782,4.8336487,-0.10322698,-11.138443,-11.585329,-9.729611,-11.597847,-9.855176,-9.993226,-4.754402,-4.3215933,-4.951195,-0.903016,-2.90327,-0.0025092058,-0.010360943,-0.022752315,-0.01780213,-0.0027274827,6.588947e-05,-0.00037983406,-0.0010038365,-0.0015946908,0.0028275335,0.006361058,0.00534356,0.004994572,0.004767965,0.0004179293,0.0013488444,0.004464619
2375,-533.6758,134.68524,3.6327846,6.6483297,12.386447,3.178562,-12.753798,-12.114568,-11.314902,-16.10767,-13.517755,-8.752222,-3.5901132,-7.333299,-4.2408133,2.0296018,-5.575292,-0.09843629,-0.10082175,0.031612176,0.074563175,-0.0035442188,0.0007884724,0.027219601,0.01771892,-0.004545234,-0.0023808267,0.012395366,-0.014592328,-0.019617803,0.005087715,-0.00795081,-0.015663458,0.009683239
2376,-580.89984,118.492645,-0.9268297,13.211429,7.2204185,4.165474,-2.9939733,-9.253362,-8.61142,-13.514964,-5.815168,-10.190166,-2.4798334,-7.585534,-3.8521395,1.0667409,-2.1081593,-0.09427131,0.042042155,0.025214424,-0.058747135,0.018000841,0.0113419155,0.023280082,-0.009167756,0.0077758473,0.017673166,0.0141568715,0.0010546632,-0.008767184,0.00025613944,-0.0046238857,0.016499043,0.022977494
2377,-567.97614,124.78951,-1.7640151,11.490883,10.4471655,4.456593,-7.2834167,-11.834252,-7.896225,-15.396081,-9.621211,-7.5790534,-1.9657768,-7.2056923,-3.8414917,0.72982687,-3.7805533,-0.032951906,0.004044046,0.023991637,-0.003128574,0.00573143,0.0004466136,-0.005528589,-0.004861659,-0.0025859433,-0.0025235547,-0.006572055,-0.004981927,-0.0037879606,0.0007854452,0.0042290795,0.0019662175,-0.004215772
2378,-556.5703,125.03193,7.6954093,12.058753,8.2490425,2.8814476,-10.94616,-12.141069,-8.496914,-10.70992,-10.024875,-9.204904,-4.6524663,-7.8483663,-6.8330836,-0.86436397,-3.9573443,-0.055908114,-0.05259774,0.013346278,0.028799158,0.0049630124,-0.0025628684,0.0034930399,0.0073535955,-0.0043189917,-0.012958447,-0.013482629,0.0043281913,0.011767342,0.014341961,0.010273974,0.013660523,0.008647384
2379,-559.108,128.19559,-4.685419,8.791451,8.6358595,0.42944852,-2.1241794,-15.033648,-14.191099,-10.955974,-8.793774,-9.21052,-3.4623,-5.8261886,-3.1224766,0.9450056,-3.5970006,-0.06387056,-0.051893536,0.01300938,0.032463096,0.0111751985,0.00460866,0.017167713,0.006082863,-0.0031104481,-0.0048348983,-0.0014243382,-0.0052699586,-0.013255237,-0.0010306592,-0.0008590836,-0.015740551,0.008833417
2380,-520.2851,125.07224,2.880739,13.837097,-5.659573,1.4788651,-9.126771,-7.998508,-7.443786,-15.557014,-9.700879,-10.181665,-5.45511,-6.0313334,-4.578252,3.1893563,-4.710632,0.024644949,-0.0022467456,0.0068153464,-0.0012846066,-0.013529331,-0.0057007256,-0.007794262,0.0070825173,0.012995269,0.0056576445,-0.0060687037,-0.010506904,-0.004687269,0.0050890446,0.0045919744,0.006033877,0.0029946174
2381,-541.66504,112.87625,2.0852587,9.145939,13.832215,6.188364,-5.9033146,-14.404707,-12.55673,-12.51024,-12.205797,-8.44671,-5.916545,-7.8245454,-4.9528737,-0.07140735,-4.221844,-0.027023332,0.0037310198,0.028328279,-0.00624007,-0.004721274,0.0054540974,-0.0022693246,-0.0058250977,-0.00062692683,-0.00040258365,-0.0025293883,0.0040965965,0.0020216801,0.0007672842,0.000788223,-0.00092429214,0.00066248374
2382,-571.5025,129.64946,1.235605,9.468998,10.280947,-2.322494,-2.519138,-11.45171,-11.654606,-14.355695,-11.045404,-9.701281,-5.0464187,-6.501259,-2.1782172,-0.1228848,-4.051996,0.07790135,0.062267575,-0.007889334,-0.016611671,0.008739103,0.010353645,-0.007107194,-0.013462457,0.0016805555,0.0026529022,-0.005366375,0.0041271993,0.0030715452,-0.009204399,-0.0030677267,2.958657e-06,-0.008356334
2383,-545.807,120.15361,9.706506,8.897295,5.1829405,-2.7930279,-5.209126,-10.208857,-11.820671,-12.855099,-13.922505,-10.365817,-5.9480696,-6.683098,-3.3534055,0.3942258,-5.499174,-0.059808884,-0.03142077,0.020596433,0.0010530475,0.002568724,0.01742968,-0.00026187062,-0.0036651853,0.00749946,0.006825162,0.0024877547,0.0015204309,-0.0022435635,-0.005942589,0.0023945966,0.0069968593,0.0026809913
2384,-565.8497,120.3746,-1.8742999,6.996404,8.116236,1.4519047,-1.5777615,-10.591006,-12.610912,-12.259761,-10.214586,-8.686482,-5.264102,-6.120725,-2.290889,0.50538796,-4.806867,-0.09000738,0.027881604,0.030611327,-0.030250601,0.020861583,0.006163953,0.007406213,0.0066774017,0.008703603,-0.0037743223,-0.0022567345,0.0015793544,-0.0018912758,-0.0013899532,-0.0022414664,-0.0038365263,-0.00033442004
2385,-552.2819,124.641624,3.2982976,7.0528474,6.767748,-1.5045083,-4.616028,-10.392233,-13.711929,-15.05097,-13.223507,-8.968395,-6.388587,-6.788343,-1.805189,1.0158312,-5.8331256,-0.022728954,-0.024929803,0.0020267128,0.019039672,-0.00054190157,-0.008858772,0.0065970086,0.010720281,0.009586256,0.010081741,0.0073273145,-0.000726987,-0.0036684265,0.0021226695,-0.0018839515,-0.006329727,0.0030212805
2386,-567.0758,111.8303,9.889846,5.1005287,9.126155,1.6371715,-4.147825,-8.49745,-10.585101,-11.773344,-11.17881,-8.447358,-7.0092835,-7.0066566,-1.712116,1.2180539,-4.517789,0.020907177,0.032254905,0.020217085,-0.011798498,-0.0048856293,0.003478416,-0.020211743,-0.01076174,0.0036653166,0.0033369875,-0.004139017,-0.01327142,-0.004865471,-0.00065640424,-0.0049286433,-0.00038057883,0.007338102
2387,-564.0127,111.18839,6.075928,10.360658,9.032676,2.6472814,-7.7535944,-8.533652,-10.533363,-13.633164,-10.961946,-8.336606,-5.879361,-7.8013473,-3.6348982,1.0740649,-3.8914638,-0.023457004,0.020618588,0.016512642,-0.017777978,-0.007906554,-0.018356655,0.0045151967,0.005499485,0.002225957,0.007497823,0.003686739,0.00015810192,-0.0032816425,0.0053035296,0.0012061666,0.00015783425,0.005035548
2388,-540.0677,128.18602,-11.190095,14.593198,12.240163,5.2875013,-9.0593815,-11.439293,-11.321269,-16.049088,-12.012219,-9.878091,-2.3674533,-9.653977,-3.4364185,-0.6821789,-7.285884,-0.1482236,-0.05945482,0.034971677,0.023625337,0.009397724,-0.0046078186,0.044918075,0.0128325885,0.024662672,0.029779147,0.0026667,0.005556837,-0.0024632094,0.01133637,0.0042151283,0.0014573581,0.017969389
2389,-531.39966,125.59913,-2.3372972,8.224451,7.9367805,3.1711328,-6.037215,-13.712019,-13.929073,-14.41532,-12.446742,-9.137762,-6.389705,-7.1085315,-6.193095,-0.12241283,-3.5568867,-0.005740476,-0.0073171267,0.01238864,0.022832587,0.010146177,0.009875302,0.008474605,-0.0061023906,-0.019333618,-0.015996957,0.0017250568,0.010392602,0.0044451607,0.0028850813,0.0026686124,-0.0008889125,-0.0009334332
2390,-536.2964,149.76855,-7.9955106,3.999281,11.896293,2.2050486,-8.407374,-17.776545,-13.861416,-17.370882,-11.6941395,-9.6594305,-4.0112567,-8.25084,-2.6654005,2.8375385,-7.361728,-0.13102221,-0.07224089,-0.009901678,-0.026243325,0.03701705,0.055179644,0.027493194,-0.019379405,-0.03080704,0.014004297,0.019937115,0.0026824784,0.010875684,0.00074432953,-0.004015374,-0.0009781613,-0.0028401094
2391,-526.25116,122.149055,2.8815944,15.057089,-1.2752365,3.55269,-9.959978,-8.815955,-6.860653,-15.734616,-10.469904,-8.7175865,-5.3101225,-5.597928,-4.741105,1.9452041,-4.654213,-0.0048428313,-0.016336266,-0.018269168,-0.0031502093,0.0051341676,0.004665711,0.0048122266,0.004791295,-0.0017433142,-0.0040311385,-0.0033151158,-0.006658583,-0.0013890968,0.004680171,0.004111943,0.0020723876,0.00019083542
2392,-546.11334,131.65677,-2.4053607,6.1834264,10.736194,-0.32065493,-8.041073,-11.459704,-12.176639,-14.263798,-11.975073,-9.666762,-5.5568824,-5.30883,-3.1903994,-0.41228113,-5.339877,-0.01830975,-0.012647375,0.0084961355,-0.0011270525,-0.020285465,-0.022463879,-0.016024288,-0.01292795,-0.009120302,0.007675684,0.0113487905,-0.002245479,-0.010246896,-0.003655286,0.011433381,0.021627279,0.01302027
2393,-548.7661,129.74373,-3.271919,11.367462,6.133793,1.9269369,-5.8036175,-12.221743,-12.9489975,-16.862474,-10.63203,-9.94647,-5.518263,-7.415333,-2.6379788,1.8548585,-4.502595,0.029326843,0.011541176,-0.0025325422,-0.0011140223,-0.011191921,-0.0004987549,0.000758965,-0.011321651,-0.012759582,-0.004729218,0.00011228514,-0.0023556657,0.0022749263,-0.0033610137,-0.006498382,0.0035700528,0.0089257825
2394,-568.14465,132.27724,-0.92148125,13.320083,13.096199,2.000913,-3.0383735,-11.611222,-6.8073316,-16.123764,-9.7838335,-5.3926053,-3.4830775,-6.672651,-2.644522,0.62560236,-4.993336,-0.082832426,-0.04941039,0.031205097,0.042403188,0.027836893,0.033499636,0.040397838,0.02289545,0.008535889,0.018003985,0.02351027,0.011122874,-0.003895344,0.0027998826,-0.0018886816,-0.009473407,0.0016349332
2395,-556.10803,129.72197,-6.355882,12.778684,11.374433,0.9781965,-5.3450656,-13.780463,-11.149488,-16.411259,-11.659131,-8.593088,-6.381224,-9.553419,-3.5685787,0.91603076,-4.1049266,-0.03146877,-0.015240507,0.014542556,0.009300436,-0.0023000606,-0.00035139,0.00031298323,-0.008739158,-0.0053048544,0.0027098903,0.005539286,0.0046027913,0.002620489,0.0049549006,-0.0029691912,-0.0031463401,0.007276051
2396,-550.8345,127.75131,-5.34591,10.764844,7.785019,2.6729376,-4.7058644,-11.671628,-10.12014,-14.984967,-11.819302,-8.824175,-4.537325,-7.4637585,-4.0440817,0.5526456,-4.333366,-0.027594995,-0.010359605,0.020489644,0.018504092,0.008248112,0.0026003185,0.003154688,0.005021372,0.0047413884,-0.0010597243,-4.3695305e-05,-0.0029707367,-0.011079678,-0.004610797,-7.5134485e-05,-0.0056773447,0.0012282056
2397,-547.89935,118.78593,2.1586328,7.5424676,6.6826153,1.5298002,-6.8500466,-9.771075,-10.314943,-13.383088,-12.269391,-7.2457533,-3.726986,-6.7094107,-3.3194427,1.7978638,-4.350277,0.0029339015,-0.006991478,-0.009183649,-0.0016748328,-0.003344351,-0.0016125063,9.330182e-05,-0.0019502993,-0.00082413893,0.0009201857,0.0001200042,0.00020380928,0.0021028079,0.002204448,0.00046962508,0.0017403241,0.00033597936
2398,-543.84064,131.173,1.0881263,15.131515,7.3716087,4.3697104,-13.110336,-13.133769,-10.162253,-16.986332,-9.94646,-9.495614,-3.854719,-9.276632,-5.282945,-0.56726474,-4.9223022,-0.09666144,-0.03539898,0.041847304,0.0020480445,-0.01987464,-0.015742388,0.012191536,0.013227518,0.00879212,0.014916939,9.3261195e-05,0.0042195474,0.00885861,0.006275035,-0.0012394459,-0.0033827976,0.012983098
2399,-547.5834,128.34743,4.459212,5.3747635,7.100311,1.8013165,-7.1559067,-9.738983,-10.6083765,-15.531325,-13.624059,-6.5552297,-3.760072,-6.7353306,-3.517027,1.1958096,-4.027903,0.009785946,0.0028729318,0.0059492528,0.004452338,-0.012777228,-0.010384661,-0.0043692277,-0.0023599889,-0.0012372381,0.0029272786,0.002293846,0.0014134938,0.003114803,0.00025196164,-0.0036546048,0.0008272784,0.002766585
2400,-540.2799,135.01373,-1.6736131,12.955089,10.533961,2.8862402,-6.61725,-13.940587,-12.873651,-14.936011,-11.914985,-6.3984942,-5.1380935,-9.062094,-3.2187512,0.6950479,-3.6630328,0.0056275614,-0.010427205,-0.0117554795,0.017348986,0.018080609,0.0006800263,-0.011594577,-0.013055501,0.0010718139,0.0050258576,-0.009356017,-0.0026749396,0.009931659,0.0038900536,-0.0040945825,-0.0033224563,0.0012281924
2401,-556.5246,126.419914,5.1691747,9.1666355,10.197263,2.9409802,-6.932991,-12.124043,-12.148066,-12.767053,-11.221257,-6.9941163,-4.642742,-8.112847,-4.1162934,1.9651423,-2.9249177,0.06100401,0.005874561,-0.061490364,-0.02562206,-0.00089533295,0.017067393,0.012985091,-0.022628792,-0.028175235,-0.0018611747,0.0077227955,0.004272819,0.0071735783,0.0029161838,0.0068556545,0.02174592,0.014027603
2402,-505.08102,118.46723,7.0612025,10.508622,-0.84140366,2.585756,-10.588825,-9.080298,-8.878461,-17.88983,-10.212098,-9.107767,-4.7353916,-4.571445,-5.2654767,1.8967091,-5.53115,-0.021666354,-0.020234827,-0.019618373,-0.01114766,0.00835325,0.0034498568,0.002438643,-5.860744e-05,-0.005792569,-0.0039821877,-0.0036675963,-0.0032756594,-0.0034920382,0.0026829217,0.008897817,0.008307834,0.0054235235
2403,-534.8816,123.266014,4.9389653,6.6844797,4.480396,-0.12822011,-7.0148616,-10.806394,-10.334928,-11.746817,-12.579617,-7.884182,-4.999378,-7.723633,-4.3716187,1.4633433,-2.7602053,0.0043082046,-0.0002984935,-0.003697476,0.00085567625,-0.000870603,-0.0016158749,-0.0010998463,-0.001143663,0.00087663083,-0.00054931414,-0.0005749113,0.0009976884,0.00013452418,-0.00081314024,0.00030670376,0.0006181664,-0.00021839532
2404,-557.4913,124.722374,-0.81551003,7.7092485,6.483193,0.08267723,-6.846277,-9.492262,-9.21672,-12.827678,-10.427917,-7.4478474,-3.5441244,-6.871577,-2.4071176,1.6735519,-4.1961484,-0.027115548,-0.00612932,0.013951177,0.0017709307,-0.0020178126,0.00028720527,0.0071064746,0.003077976,-0.0024040532,0.0034815683,0.0021867652,-0.0026955847,0.0015793759,0.004153779,0.001660795,-0.0043351497,-0.0026172025
2405,-547.9047,132.1863,-4.453337,7.1440606,5.6775293,-1.4905969,-8.346841,-11.571743,-9.112266,-14.662174,-11.64418,-8.234829,-4.7189,-6.743903,-2.7982426,0.8670718,-3.938022,0.029526725,-0.013151653,-0.04521313,-0.009950017,-0.015761646,-0.00027050372,0.012902036,0.00039120973,-0.0024025084,-0.0005260725,0.0033790485,-0.0036378559,-7.576629e-05,0.00039444238,-0.00050647574,0.001280452,0.0032962898
2406,-543.97015,132.45377,-1.7567949,5.7880144,8.766975,2.0204725,-8.997765,-11.330519,-9.10111,-16.498035,-15.091032,-7.8352933,-3.5854442,-6.494036,-3.749499,1.9012325,-3.0348213,-0.035175044,0.025530038,0.020215662,-0.03624358,-0.0006725379,0.0033760113,0.003545459,-0.0066547547,-0.00826195,0.007609269,0.0051520322,0.0027156,0.0016160085,-5.4836906e-05,-0.0022674792,0.0017271414,0.0034044082
2407,-561.999,135.36015,-1.3844092,12.578287,12.02794,0.60236454,-6.7814903,-12.38638,-5.8482904,-15.186026,-11.219097,-9.059429,-5.010064,-8.737184,-4.320776,1.5897672,-4.190219,-0.0707902,-0.02486686,0.04941983,0.06406777,0.023028767,0.0007014204,-0.00020198409,-0.02389175,0.0010090023,0.006932907,0.012430537,-0.019247511,-0.02963965,0.008550108,0.01281624,-0.010556833,-0.0017660009
2408,-546.35016,115.63106,6.753489,8.111065,11.763742,2.0381234,-8.042583,-9.121325,-8.274139,-14.07135,-13.478255,-7.6953745,-6.266628,-7.52654,-3.5938935,0.9167538,-3.8282907,0.02425566,0.026541706,0.016188376,0.0018794653,-0.0023076297,0.0023403289,-0.006515379,-0.0069482983,-0.0017637751,-0.0011574669,-0.0024573253,-0.0009161636,0.0008880155,-0.0038441152,-0.004144583,-0.0017190967,-0.0015452454
2409,-537.9767,156.06961,-5.1420956,-0.39943814,11.035726,3.687468,-5.524694,-15.488029,-12.820893,-20.033854,-12.242159,-6.8810472,-2.8362439,-6.1329823,-2.6808705,-0.9454978,-5.811486,-0.10492076,-0.07726395,0.011497102,0.034290362,0.014780384,-0.018458413,-0.00718447,0.0040255846,0.0001519521,0.0033021292,0.01211794,0.005462764,0.002558748,-0.0059083994,-0.0031672958,0.011554318,0.00347646
2410,-561.97656,128.00522,-4.547286,10.433928,7.271308,1.3557577,-2.8729444,-11.214293,-7.206734,-16.156942,-12.568074,-8.872167,-4.19964,-5.8475976,-3.379391,-0.33082104,-3.5989683,0.016336879,0.01727788,-0.00027493114,-0.00069135963,0.002425866,-0.0003996128,0.004742172,-0.01029774,-0.011385595,-0.00873782,-0.008455726,0.0014131306,0.0044171116,0.007158733,0.007797809,0.003053415,0.006756687
2411,-544.2689,127.26194,3.9337487,3.871104,6.4582806,0.17535773,-12.342282,-12.550091,-9.561598,-13.154203,-10.570675,-8.716377,-6.1802835,-7.1079187,-4.861986,0.22290698,-3.594558,-0.08039469,-0.019436374,0.008297109,0.0043208255,0.010774365,-0.019096082,0.021845141,-0.019083453,-0.02675486,0.0075722644,-0.00069047284,-0.015301234,-0.02387539,0.0022405423,0.008519636,0.030808615,0.031778358
2412,-544.81067,109.316696,8.480274,7.3308053,9.413636,3.115145,-7.504509,-11.25242,-10.524038,-12.740523,-11.62741,-7.3644085,-5.8205237,-7.339748,-3.5035188,0.41692245,-4.394412,-0.009422593,-0.009079318,-0.0036668694,-0.0016736712,0.00022916264,0.0019308169,0.0029194762,0.0025633408,0.0024625883,0.0030509022,0.0017538549,0.0008410325,0.0009091366,0.00074178603,0.0012508044,0.0012850406,0.0016604369
2413,-505.27362,128.86305,8.651063,11.106613,-2.503205,-1.9014276,-15.2928915,-11.59555,-9.206391,-13.487703,-9.575574,-11.546097,-5.5712214,-4.8409367,-5.772896,1.110952,-3.1325815,-0.07294926,-0.030966606,0.020134067,0.016107665,0.024372898,-0.0067676203,-0.0130545935,0.0056313314,0.011987978,0.0045450428,-0.008761895,-0.0013838669,0.007123647,0.0023445042,0.0037771915,0.0016826245,-0.0059887385
2414,-543.65656,126.677635,3.807769,8.711268,5.0067835,1.850943,-8.112131,-13.108402,-11.754746,-13.152127,-12.006339,-9.065989,-5.502596,-6.8199897,-4.707669,0.6911953,-4.388667,-0.06296515,-0.018496213,0.025717027,-0.019118907,-0.011048015,-0.00096813496,-0.023234608,-0.019089859,0.001659699,0.00915283,0.005726072,0.0019203426,-0.008624954,-0.004435419,0.015920976,0.016145436,0.010160128
2415,-538.3842,125.475334,0.09683916,7.235701,7.9800177,2.9483209,-6.3958797,-11.95258,-11.859799,-14.844023,-13.124602,-8.2676115,-6.2523127,-7.204361,-3.693289,0.37993065,-5.514605,-0.01722963,-0.0012417472,0.005756711,-0.004901917,-0.0046703885,0.0010141443,0.0074291117,0.0061069997,0.0038236957,-0.0011438607,0.0014917947,0.0015094453,-0.0027073696,0.0022901108,0.0010484227,-0.004477455,0.0012854098
