,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta1_13,mfcc_delta1_14,mfcc_delta1_15,mfcc_delta1_16,mfcc_delta1_17,mfcc_delta1_18,mfcc_delta1_19,mfcc_delta1_20,mfcc_delta1_21,mfcc_delta1_22,mfcc_delta1_23,mfcc_delta1_24,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22,mfcc_delta2_23,mfcc_delta2_24
20,-548.2969,111.916534,2.0079792,4.3657084,2.7460787,1.3908426,-7.4754505,-7.1254454,-0.50412583,-1.5326301,-2.9757192,-0.8708516,-0.45618543,-3.296799,-2.5500045,-1.5028539,-0.16056679,-3.9846911,-4.1447973,-1.4755958,-1.3969554,-1.1312952,-2.4224114,-2.1735625,-3.762711,-0.11712757,-0.07597122,-0.005759345,-0.032895796,-0.027517015,-0.0034752546,0.02353472,0.028004358,-0.0031707427,-0.00793616,-0.0054276325,-0.0038808112,0.022789707,0.007845255,-0.01072138,0.01638287,-0.003140896,-0.01502915,0.0130194565,0.018857248,0.011111023,-0.0059267026,0.004664485,0.018936673,-0.009989538,-0.007484486,0.007060432,-0.0014356354,-0.008610075,-0.004492337,-0.014102846,0.0041235727,3.750094e-05,-0.003540052,0.00034847873,-2.7784686e-06,0.0045455988,0.0025459628,0.004391174,0.0011710412,0.007088203,0.005664458,0.0027153718,-0.0016867177,-0.0048683183,0.0046252897,0.0006847039,0.005074931,0.005613147,0.0021742291
21,-526.86237,134.91438,-7.250275,-1.7487372,-5.1030393,0.12656058,-11.468067,-9.663273,-1.2338105,-11.713798,-7.127455,-2.7769454,-1.186101,-5.522635,-3.0177379,-3.3133192,-1.9127533,-2.0559857,-5.0705504,-4.716585,-0.8497239,-0.36500907,-1.3735114,-1.918329,-2.22685,0.010023966,-0.028303819,-0.01247161,0.020556116,0.011171792,0.011520457,-0.005482116,0.0015372372,0.002992983,0.0018821734,0.0013065876,0.00181344,0.0021777537,-4.1014355e-05,-0.001997572,0.0034514454,0.0057108337,0.00026634682,0.0021029594,-0.0024472275,-0.005464496,-0.0025468434,9.8218916e-05,0.0017580856,0.00026518086,-0.015348419,0.0006970238,0.004107647,-0.0007520414,0.0027740453,0.0040424448,0.001265764,-0.00092002435,-4.5489254e-05,-0.002825741,-0.0028815607,-0.0005548977,-0.00046993783,-0.0010285733,-0.0029419402,0.00018589648,-0.0008404294,-0.000193956,0.0017296573,0.0010742577,0.0009996549,0.0007728841,-0.0002078134,7.690516e-06,0.00036029433
22,-613.06476,111.6036,14.470606,10.797944,4.1523585,6.1218395,5.642401,-1.1562299,3.999523,-1.0692638,-0.66031265,-2.715044,-0.8967077,-4.6149545,-5.744855,-5.8718915,-3.787728,-2.5237525,-4.849438,-4.5480485,-5.4511094,-3.5715625,-5.672795,-2.7291884,-3.5820575,0.12183526,0.041233428,-0.02897032,-0.05633602,-0.059044007,-0.067444675,-0.041439988,-0.030689813,-0.005553939,-0.008363722,0.002831925,-0.008240984,-0.0044030985,-0.0073777516,-0.004210429,0.006674324,0.021547606,0.0231769,0.016121613,0.01979813,0.01750801,0.013747739,0.009640291,0.013381681,0.009485458,0.05192752,0.0020074411,-0.016395742,-0.008962932,-0.012777568,-0.0016070915,0.002138235,0.009746606,0.0051427605,0.0062223477,-0.0037890899,-0.003986234,-0.0017689457,0.0027930534,0.0014061254,0.005824668,0.0061505134,0.0041236575,0.0029705458,0.004576661,0.0055049374,0.008066739,0.0072553577,0.00478186,0.0041655176
23,-502.87872,119.551285,8.057121,-3.9562554,-0.6103743,1.5588605,-12.512483,-13.144287,-4.8811607,-8.053895,-7.975343,-4.146458,-5.36707,-5.995896,-4.3424225,-3.009741,-0.4260779,-1.3072293,-5.2544684,-4.7446136,-3.0920944,-4.1689544,-3.4189055,-3.6261628,-2.9541426,-0.05232871,-0.014830562,0.018733159,0.00073150056,9.2920214e-05,-0.0151227275,0.00910322,0.03308141,0.01785133,0.0077265687,0.0047795097,0.006475171,-0.00090862176,-0.009177342,-0.009194697,-0.0068628807,0.001257895,0.0013676587,0.0036918793,0.006198135,0.0024713809,-0.0019182754,-0.00315599,0.0027426113,0.0022436306,-0.00042500507,-0.008425399,-0.006827834,0.0006185616,-0.000994684,0.0012408181,0.0005989384,0.0036029192,0.0060899067,0.0013472472,6.326235e-06,-9.2256974e-05,-0.0018752848,8.433515e-05,0.005027085,0.003593479,0.0015861528,-0.001825759,-0.0026077416,0.00348199,0.0012570758,-0.0014234078,0.0012698366,0.0015335828,0.0012268363
24,-533.9206,125.42516,-6.9892106,8.30684,-4.219884,1.802541,-6.6743903,-7.445171,-0.54685044,-12.750323,-5.997554,-3.6198695,-1.0753012,-4.0241656,-2.3503308,-2.3020976,-1.4291241,-2.1578531,-3.7121677,-4.5798545,-3.4652686,-2.6582558,-3.0588815,-3.4148927,-3.7583065,-0.037782848,0.034964684,0.015159093,-0.039890245,0.011143101,-0.0011628834,0.0015393612,0.005029095,0.005346248,0.0009816263,-0.007279929,0.00011417258,0.0009901837,-0.0041147326,-0.0049490146,-0.0031773665,0.00037200077,0.0030981929,-0.00074682565,-0.0043249796,-0.008665985,-0.0053812116,0.0061175,0.010200187,8.563715e-05,-0.01871895,0.015044793,0.0028735125,-0.016033046,0.0056502107,-0.004328634,-0.0036584686,0.00055503,-0.004481299,-0.0048642983,-0.0053156833,0.0016649906,0.005060384,0.0038110644,-0.0022548914,0.0008326456,0.00455119,0.0012457415,0.00067432475,-0.0026930599,-0.0008325193,0.00047859643,-0.00085337163,0.0015005633,0.002564996
25,-533.19855,131.07683,-11.245217,6.13185,2.7802565,1.89382,-11.68533,-11.610558,1.5932474,-10.797004,-5.6202927,-2.665289,-1.7128356,-5.1254826,-2.4884334,-1.5451916,-0.094212,-2.1215167,-5.2784386,-4.351308,-3.2937326,-3.4231386,-4.3049793,-1.7709948,-2.5238779,-0.017198784,-0.011722276,-0.007265293,-0.026123852,-0.017828047,-0.00042682866,-0.00093013,0.0033174139,0.008363213,0.010975162,0.012423565,0.0075661703,0.008516449,0.0015764947,-0.0021743407,-0.0011807652,0.002726568,0.010295283,0.0016049766,0.0017436501,0.0019002155,-0.0011697562,0.0038507408,0.00068904547,0.00043100546,-0.049620286,-0.03255608,0.007433069,0.014537911,0.008681638,0.004422551,0.011990727,0.015253515,0.0045346767,0.00027224142,0.0014949469,0.002280077,0.0015756392,0.0012462621,-0.0014681017,-0.0030276868,-0.0026127938,0.00078971096,5.9831364e-06,-0.0005210479,-0.0011036952,-4.814031e-05,0.0021384268,0.0038807679,6.0495233e-05
26,-537.6548,138.18483,-7.0781074,-0.100797646,3.017276,4.4085116,-12.588547,-13.192334,-2.1201901,-11.58073,-4.2159014,-3.0105593,-2.94089,-8.398214,-4.302583,-2.2532482,-1.8585175,-1.2218809,-2.0651364,-1.1321,-1.8735517,-0.97393686,-2.6833954,-2.4894915,-3.4983306,-0.032991655,-0.033464942,0.004353442,0.030690394,0.04365218,0.032024868,0.010649674,-0.0076917945,-0.014424569,-0.0023552224,-0.0013637533,-0.0021013436,-0.0013958625,-0.003360617,0.007978264,-0.00438861,-0.007857357,0.0008614068,0.0015772147,0.005448066,0.001897309,-0.0072831106,-0.0137971705,-0.012462251,-0.004280791,-0.041460853,-0.031176133,-0.007401179,0.006380035,0.014825566,0.011898307,0.007714247,0.010945267,0.0132308435,0.012329211,0.007407346,0.008334828,0.005926644,0.009433973,0.004644295,0.0033440345,0.0005657943,-0.0035485504,0.0006692648,-0.00043364707,-0.002301243,-0.0017376192,-0.0032223633,0.0016291452,0.0010150154
27,-545.7722,121.96048,-4.068061,5.4899845,-2.4058192,3.715077,-7.236708,-7.399792,0.18185127,-8.822199,-3.6221578,-3.1329873,-1.4097394,-7.8529277,-5.0004916,-4.1787376,-2.910429,-1.5089436,-2.6998847,-1.9992636,-2.3524907,-1.8608227,-1.8460116,-3.0937448,-3.0863063,-0.023131067,0.022287413,0.027698178,-0.018979225,-0.011440493,-3.6883182e-05,0.009951795,-0.0077739945,-0.008654468,0.0022968135,0.0028977974,0.0022508467,-0.0028584371,-0.0031597945,-0.003586826,-0.0055332407,-0.0012830145,-0.0017434205,-0.0053783664,-0.003955192,0.0008282872,0.006596721,0.0059013194,-0.0003502366,-0.0040103546,-0.050345223,-0.0022669157,0.0042476803,-0.009713576,0.0021857237,-0.004262624,0.008174358,0.0030307528,0.006761056,0.00096977584,-0.0015182734,-0.0024954418,-0.0026829136,0.00036878887,0.00079577806,0.0010228092,0.00045660572,0.0062012086,0.0018277958,0.0006874517,0.0038538733,0.0011606717,0.0020058132,0.002290773,-0.0022741745
28,-565.6887,113.946686,-5.183311,3.524883,-2.2855299,2.1882966,-6.7609186,-11.098702,-0.31939194,-5.974584,-2.9568691,-3.1832435,-0.07585652,-5.416939,-4.466432,-4.371939,-1.372388,-1.59367,-2.7343237,-1.2848228,-1.4213669,-1.6970922,-3.003539,-1.5407773,-2.2585196,-0.032280557,0.001673621,3.460926e-05,-0.01467141,0.009474613,-0.005110437,0.0047093458,0.008154211,-0.002445268,-0.0030496973,0.0031817476,0.00047763795,0.0055035446,0.002235384,-0.00012520404,0.0025950747,0.004481598,0.011997375,0.0018842373,0.003773457,-0.0011145651,-0.009189133,-0.0037813848,-0.0059507275,-0.010444188,-0.036950596,-0.012486175,-0.004738596,0.0026509145,0.017693946,0.0059193345,0.0075348723,0.002252163,0.009134679,0.0016903336,-0.002870017,0.004208781,0.0050618174,0.009803363,0.006599888,0.0027886163,-0.00036998125,-0.0014629861,-0.0024345084,-0.0015768246,-0.0031621133,-0.00180255,-0.0008593509,0.0032324912,0.00513415
29,-534.56836,113.84804,-7.0368023,-4.3355455,-2.60139,-1.4257953,-13.482832,-12.492236,-5.593328,-8.702878,-4.337376,-1.1228607,-1.3743606,-4.7621794,-6.1490602,-2.9283965,-2.8577142,-4.0255065,-5.549679,-4.3429236,-2.1739056,-3.5677752,-2.408951,-2.713182,-3.162358,-0.13083547,-0.057773024,0.020376066,0.011579177,0.017013818,0.002351984,0.0026589374,-0.009659703,-0.012359689,0.014978125,0.010498689,0.0038083494,0.002719787,-0.00054674427,0.0021198716,0.002793018,0.0076650004,0.010757036,-0.0007896441,1.5167011e-05,0.0026500206,-0.0013254652,-0.0050123795,-0.0053201346,0.0059674573,-0.005992786,-0.012471,0.0024513106,-0.0037408061,0.0034421047,0.0052140155,0.005987663,0.009629463,0.009511889,0.005004703,-0.003130602,-0.0038426865,-0.00032160158,0.0034965156,-0.00090143667,-0.00476474,-0.0003723862,0.002342962,0.001208835,0.00017624605,-0.0005681287,-0.0006495933,-0.00014748203,0.0026485182,0.0015269436
30,-597.6362,106.21727,13.090217,18.834831,4.9208283,3.3493392,3.6924243,-2.346551,2.6199546,-4.79879,-2.8876092,-4.156203,-1.6144395,-4.147476,-3.6659946,-6.0498447,-5.2626505,-4.519579,-5.1708503,-4.469655,-4.151352,-2.294258,-3.4343772,-3.2222035,-5.07493,-0.037219577,-6.5552e-05,0.03640443,0.023201317,0.026342424,0.021556644,0.006518982,-0.002972757,0.0018349764,0.0039184545,0.0139593985,0.016592907,0.008787172,0.0027488598,0.0010348603,0.0065265647,0.007765304,0.0050224853,0.00953702,0.002162888,-0.0017504336,-0.004817676,-0.013363991,-0.016234092,-0.010328543,-0.046250053,-0.024043776,-0.006848517,-0.004303719,0.0058779926,0.009939222,0.004185509,-0.002532745,-0.00042648482,-0.0016132555,-0.0029377188,0.0025875983,0.0035554427,-0.0023683098,-0.0065291915,-0.0021176129,-0.0018645446,0.00041149,0.002394142,0.0015915722,6.1601364e-05,-0.003354851,7.081139e-05,0.0018460852,0.0039074975
31,-572.0572,121.15351,5.9658766,5.83749,-1.5697306,2.6726933,-4.5543733,-7.256811,1.9099721,-4.2492423,-3.0189385,-1.4990388,1.3006426,-4.278049,-1.5087619,-1.4477521,-0.9265867,-2.6077023,-4.7188497,-0.65123487,-1.7134032,-0.7336891,-2.77899,-0.26518545,-5.3868575,0.0078049987,-0.0019542254,-0.008176002,-0.007178512,0.0005737452,0.003009666,0.00240224,0.0054020784,0.0047723446,-0.0018480631,-0.0020266522,0.0040879273,0.0040814145,-0.0065186745,-0.012124856,-0.005180962,0.0012863701,0.00019565143,-0.00063543016,-0.0017714723,-0.0008715348,0.0007594293,-0.0019157865,-0.0022655486,-0.0030481918,-0.03156593,-0.020319013,-0.006224039,-0.0032844672,-0.005918718,0.0025309685,0.005446347,0.0042467066,0.0066161584,0.009249396,0.006557478,0.0015108892,-0.002671456,0.0015955863,0.0052226936,0.004559966,-0.00084501156,-0.00042413818,0.0021683122,0.0014200417,-0.003063817,-0.0028385976,-0.0025397986,-0.0023593365,-0.0023246463
32,-545.6983,116.35556,-4.409217,8.084828,1.0303292,2.6177623,-2.496209,-5.629593,-1.86852,-6.2469835,-3.2584863,-2.959069,-3.9997962,-6.096046,-2.6580298,-2.6598096,-2.9921181,-1.6739624,-4.222899,-4.644473,-2.4292145,-1.8079501,-3.1376343,-3.79824,-4.120406,0.03823674,0.014440173,-0.023553755,-0.021143926,-0.02977797,-0.02876021,-0.013041126,-0.0066329567,-0.00039441878,-0.0013960091,0.008747661,0.020714173,-0.0040300535,-0.014243015,0.010260586,0.019324977,0.016136695,0.0092271,-0.0022551785,0.0011387019,0.0062227435,-1.2349935e-05,-0.0014897921,0.0008410717,-0.0015359157,-0.018023787,-0.017459804,-0.009585968,-0.0020433604,-0.004596078,-0.009053264,-0.00062102097,0.00023512165,-0.0010843149,0.002445535,0.0017049882,0.0046579936,0.0050038295,0.0038408681,0.006136592,0.007191288,0.0009817698,-0.002412346,0.0007931154,0.0050019,0.009909301,0.010627564,0.0042515546,-0.0016400069,0.0003125956
33,-537.67926,134.71306,-4.5327845,6.458971,-0.4160848,0.22235462,-9.362266,-10.341046,2.5101776,-8.062428,-8.07476,-6.999519,-2.1597471,-7.7427998,-5.032623,-3.9730382,-3.0059757,-2.2726662,-4.162371,-0.8122228,0.33201668,0.07119188,-1.9853635,-2.338293,-3.0320487,-0.047754463,-0.028710768,-0.0238344,-0.019835517,-0.019040162,-0.018714266,0.0060490347,0.0027736116,0.021394245,0.018044302,0.027421225,0.027071754,0.010189074,0.016873797,0.014675064,0.009392098,0.000244559,0.0075250915,0.019580359,0.013137111,0.020173362,0.010565832,0.0009917822,0.005978293,-0.003952614,-0.024623616,-0.022586532,-0.012327892,-0.01016668,-0.004215688,0.0062235645,0.0025995378,0.0010188407,-0.006090456,-0.0057604495,-0.0035094116,0.002088398,-0.002209496,-0.004980773,0.0052326894,0.011943459,0.0053619836,-0.0002482038,-0.00025317003,0.0016237391,-0.0043919105,6.760528e-06,0.005608274,0.0020846578,-0.0014286692
34,-592.8064,107.08213,4.3769875,9.546607,0.42976412,3.5187593,4.2716546,-2.4439518,0.5899718,-4.034645,-0.28576282,-2.9267304,-1.1742548,-3.5418594,-1.5502838,-2.2889159,-1.5301123,-0.26364765,-1.4043963,-0.11531231,-1.5061918,0.5360052,-2.3447921,-1.037423,-2.832193,0.022163117,-0.009940794,-0.04104972,-0.018172216,-0.011092654,-0.0065611275,-0.019446623,-0.015367508,0.0017824183,-0.0018112689,0.0042847274,0.0045859045,0.007311604,0.00068815023,0.009284548,0.014868067,0.02211122,0.011258524,0.00042597923,-0.00048812106,0.010180488,0.006453442,0.0037186644,0.0036610572,0.018730436,-0.10482934,-0.039545882,0.014761874,0.0077993986,0.010672944,0.0028492264,0.007953358,0.0032672973,0.004508249,0.009158525,0.009013681,0.0041309725,0.0032871857,0.007846238,0.0060058893,0.000847342,-0.0035645564,-0.006688942,-0.002593838,0.0042948276,0.009385936,0.0039083133,0.0022917641,-1.2224358e-05,0.006792542
35,-527.37335,108.0231,10.248007,5.3767977,10.827052,7.9082465,-2.9042437,-2.6431215,0.921862,-2.4243846,-2.29887,-2.2489226,-4.152369,-4.736357,-4.4134407,-5.740388,-7.012353,-6.799978,-7.466119,-7.8587456,-5.6480103,-3.7628112,-3.2071204,-2.9607482,-2.177581,-0.04637773,-0.012647058,-0.016312104,-0.037938684,0.0046161786,0.00021955172,0.006167373,0.0071047316,-0.010581448,-0.002598087,0.012482535,0.017347403,0.008165415,-0.0041324086,0.006334952,0.012894964,0.0066766837,0.010495982,0.0013212884,0.0059937835,0.014968035,0.010770947,0.0065310276,0.007734864,0.013754562,-0.021025276,-0.027781684,-0.0075565763,0.010698242,0.009516136,0.004051098,-0.0008333277,-0.002738842,0.0003436051,0.012202217,0.013281656,0.0018297752,-0.01074769,-0.0131385205,-0.008777966,-0.011894477,-0.004364012,0.005250656,0.0011131751,-0.0034394083,-0.0027195641,-0.003565915,-0.0032467279,0.00045515277,-0.0025039122
36,-480.89755,86.53725,3.4100864,-10.515843,-0.12341942,-0.6410967,-13.353883,-13.665908,-6.6111126,-7.355633,-7.810216,-3.596083,-4.2706895,-7.7629037,-5.8552985,-3.5459392,-4.07541,-4.5248885,-5.1595297,-6.26802,-5.5780544,-3.7045925,-3.48672,-4.1217837,-2.9719086,-0.009510815,6.847266e-06,0.0018905796,-0.003918374,0.0015304224,-0.0026774858,-0.001374297,0.001801336,-0.00086002867,-0.0015542828,-0.0019251165,-0.0022263722,0.000371767,0.0024487535,0.0011828457,0.0011438723,0.0011811864,0.0005894038,-0.0015724814,-0.0021076852,-5.5579158e-06,-0.0008383601,0.0001739335,-1.4251654e-05,-0.0014316072,-0.0028879708,0.0017677821,0.0026057162,-0.0018512923,-0.00013561401,-8.627382e-05,-0.0013300253,-0.0007714515,0.00075779157,0.00026111252,-0.00040726634,0.00046397038,0.00021666173,-2.9702402e-05,4.035904e-05,-3.9752777e-05,-1.8528304e-05,-0.00018672121,-0.00028574708,0.0002442466,0.0008426027,0.00021265577,-0.00017283593,-0.00010270547,-0.000579843
37,-507.5112,122.49696,-9.279888,-6.3396883,2.7445576,1.1393492,-14.171757,-12.027995,-2.8436637,-8.105313,-8.331164,-1.6920233,-2.0020401,-5.5384254,-3.3067863,-2.0800433,-2.4594324,-2.325573,-3.8865857,-5.6652923,-4.643398,-3.270556,-1.8835272,-1.4286369,-0.9434109,-0.010987858,-0.006394614,0.0033778471,0.0019634627,-0.00038899365,-0.0008785797,-0.00047537568,0.00072022463,0.0017409303,0.0010217895,-0.00025900474,0.00042468795,0.00036423138,-0.0007586715,-0.00040966077,0.00154823,0.0024692684,0.00020670406,-0.0007538928,0.0012023917,0.001481002,-0.00016347424,-0.0005270661,0.0009666895,0.0009846879,-0.0014735543,-0.001654411,5.0043338e-05,0.0011270762,0.00034564146,0.00047766746,0.001163031,0.00019581233,-0.00039845423,0.00029252487,0.00059797586,0.00044945412,-2.4963703e-05,-0.00028441512,8.2943356e-05,0.00014340438,4.8861228e-05,0.00015206813,0.00031641952,0.00020691936,0.00010283429,0.0005970192,0.00068179134,0.00013875504,-0.0001820662
38,-520.8087,124.90806,-3.2759023,-4.7218266,3.7801194,3.066941,-10.631955,-10.042986,-1.5092887,-5.6591964,-5.976821,0.22679013,-1.3100144,-5.9944944,-3.8167238,-2.1856713,-1.044576,-1.3733269,-3.7062547,-3.610446,-2.5081542,-2.2887516,-2.1467376,-3.0578752,-3.588499,-0.006663725,-0.0024369971,0.0035007177,0.0015289267,0.0005999873,0.00021949927,0.0008731597,0.0008889992,0.00046000106,0.0016382866,0.000611044,-0.000916341,-0.000122639,0.00051969494,9.467186e-06,-0.00039568724,0.000117583055,-6.392573e-05,-0.0006488781,1.6672586e-05,0.000552139,0.00030360944,-6.707276e-05,0.00012665041,0.0008041733,-0.0020789097,-0.0016117533,-0.00021184063,4.092793e-05,0.00036454364,-9.336494e-05,-0.00033681988,0.00043556,0.00071828964,0.0004467384,0.000303722,0.00027593726,-3.8514976e-05,-2.810725e-05,0.0003734612,0.0003067271,0.000318479,9.154956e-05,-0.0003505549,-0.00017428787,-8.681298e-05,0.0001450008,0.00044175555,0.00024547343,6.2894425e-05
39,-540.0381,133.72832,-7.575199,2.5247521,3.8452935,5.9315634,-9.735284,-11.419069,-0.9468811,-6.205703,-3.588178,-3.6040695,1.227281,-6.253025,-3.0123844,-1.7750953,-0.80979776,0.59473324,-3.8508334,-1.6915932,-1.7026907,-0.9341217,-2.947981,-1.363083,-3.4079964,-0.019803476,-0.017440012,-0.0012755765,-0.0017037953,-0.004384679,-0.0038032304,0.001162972,0.0048962985,0.0024070237,0.0034823876,0.0027999172,0.00033789556,0.00059303653,0.0007234036,-0.0016970127,0.0012520034,0.005028778,0.0036394435,0.0032617915,0.0014917996,0.0016724295,0.0034181983,-0.00063772086,-0.0017787258,0.0019710325,-0.012335423,-0.007762463,0.00023092197,0.0014596515,0.0008848973,-0.0005663983,0.00020399962,0.0011891648,0.0017284224,0.0033325185,0.0033225296,0.0006884236,0.0012599565,-0.0002494945,-0.0019448975,-0.00017086025,0.002280133,0.0013057077,0.00012174123,-0.00083462556,-0.00094201963,0.0019870575,0.00048018873,-9.826058e-05,-0.00040890463
40,-541.4328,132.80309,-6.055501,-2.6490617,-1.9182163,2.532727,-7.1778464,-8.929184,-1.5206109,-6.9851956,-2.4938655,-1.3630049,2.194799,-6.569478,-5.189692,-3.6126459,-1.4449952,-0.711293,-3.6749816,-3.3352346,-1.8322829,-1.2029749,-2.7305646,-1.2841891,-1.943637,0.03769124,-0.009754823,-0.031941473,-0.0017483984,-0.0016822651,0.0070977597,-0.0038812093,-0.0024687767,-0.010769522,-0.014765814,-0.0027549125,-0.010135437,-0.009171154,-0.0006901281,0.008833597,0.005074993,0.0026306277,0.01071741,0.0079173315,0.0068248226,-0.00026578875,-9.7820564e-05,0.0049647386,0.0007241274,0.008559328,-0.022627097,-0.011531959,7.346091e-06,-0.0028532194,-0.0018759709,0.0008884869,0.01089528,0.0066823172,-0.0018412466,0.00260757,0.0055782143,0.007218594,-0.0013566567,-0.0017575647,0.007331617,0.0077436455,0.0025515284,-0.0006102505,0.0018378546,0.0008378316,-0.002333753,-0.0015513534,0.0020350907,0.0004625956,-0.0031797774
41,-529.25165,114.740685,5.7374535,-4.7756295,3.7198281,2.4553006,-8.003143,-6.981792,-2.5716348,-5.2729573,-4.596189,-1.1947773,-2.6076074,-6.296964,-4.677289,-3.2323136,-2.4433384,-1.9401903,-3.274526,-3.1036375,-2.35142,-2.2574325,-2.2110274,-2.4686136,-1.7168595,-0.006125179,-0.007160245,-0.0012243653,0.0027974679,0.0015193779,0.0022043854,0.0018517686,-0.0014134347,-0.0014411847,0.0012799397,0.001149976,-0.0010162636,-0.00044402553,0.000266046,-0.0006024946,-0.0010559268,0.00022130765,0.0016851402,0.00070295844,5.6729828e-06,0.0007627869,0.0006160841,-0.0004197252,-0.00035263263,6.112288e-05,-0.0029388475,-0.00047841648,0.0011187636,-0.0003981284,0.0005069731,0.00017882629,-0.00017973421,-0.00017893723,-6.349005e-05,-0.00018989171,-0.00028848293,0.00018404581,-3.4150287e-06,0.00032805692,0.00021365835,-0.00066350214,-0.00046046896,0.00027757004,0.00015769026,-2.5467563e-05,0.00024125195,-1.6718002e-05,-0.00019736268,-0.0003831477,-0.00034558596
42,-602.6044,97.886925,2.7623792,6.635572,-3.4407597,1.2165494,-2.2887392,-5.8154583,-2.9271374,-6.2119336,-1.7332865,-5.029902,-2.2158797,-5.928648,-2.868294,-5.190878,-3.428368,-0.74637663,-7.4205236,-3.5319154,-2.518607,-2.1092932,-3.215441,-1.7937317,-3.867945,-0.066365935,-0.058422577,-0.0026589052,0.025407573,0.04306251,0.02367515,0.008508868,-0.008417887,-0.010142917,0.003451448,0.009857548,0.01035815,0.008511688,0.0025545864,-0.0133452015,-0.001083073,0.0039048775,0.0006633256,0.0055403523,-0.0067821667,-0.0015835827,0.0053092097,-0.0038398819,0.008441592,0.0122913495,-0.054998156,-0.030509625,-0.0047201174,0.0084696235,0.013460523,0.0021150848,0.007814628,0.0117902905,0.0063604363,-0.0004301977,0.0033265254,0.0036636358,0.00789001,0.008068779,0.00408978,0.0102119,-0.00018110187,-0.0064926683,0.0059235212,0.0013375033,0.0012958801,0.00073632406,-0.0037588344,0.0029821987,0.003226537
43,-515.0763,120.50315,-2.2583115,-3.906289,1.4453977,-1.5616997,-8.413809,-8.476863,-6.4723067,-5.9236474,-5.937209,-3.9900284,-2.5570621,-3.9270232,-4.6160126,-4.26632,-1.7212167,-0.7780487,-1.456746,-2.1428397,-2.461833,-2.5761273,-1.6689962,-0.1638356,-0.7887419,-0.028036654,-0.02639043,0.0063511543,0.0552786,0.07132915,0.01599607,-0.0069274073,0.015183349,0.012727923,0.0026196376,-0.0062667932,-0.019270008,-0.008139003,-0.0015233265,0.009291279,0.029243365,0.016210562,-0.0031771278,-0.004078699,0.0154603785,0.018377827,-0.00019318034,-0.0050766766,-0.0018172186,-0.0060730143,-0.07183049,-0.046740443,0.00073507166,-0.0013913556,0.01222457,0.006906186,0.010452323,0.01533525,0.0040829377,0.008314611,0.007868656,0.004590463,0.011430136,-0.0023457494,-0.001134779,0.0083221495,-3.92743e-05,-0.00043611552,-0.0027748793,0.006778519,0.0076840697,0.00017988976,0.007867914,0.005866957,-0.0013751388
44,-498.1269,110.79628,10.456643,-7.3211474,2.0158894,-0.8171465,-9.448451,-7.382014,-4.028885,-5.1198535,-4.0718656,-2.8900445,-4.3374343,-5.3923054,-4.687345,-3.4655116,-2.0588396,-2.2591913,-4.08844,-4.2058463,-2.9913425,-3.0607626,-3.4035463,-2.5913177,-1.739515,-0.0116296,-0.03320036,-0.04550013,-0.050775122,-0.04628231,-0.005233447,0.017995356,0.014442524,0.0061071985,-0.0017659555,0.0077546653,0.007913033,0.012626516,0.03098769,0.018256534,0.00050751993,0.0040462916,0.01686623,0.022432638,0.0057776324,-0.0009784248,0.00453877,-0.0038564345,-0.012801581,-0.010416384,-0.021447934,-0.022693908,-0.0056531844,-0.0055481163,-0.0033877536,0.020947183,0.017239908,-0.0025604425,-0.0040271627,-0.0017892132,0.002596098,-3.0679028e-05,-0.0011836606,0.010166039,0.009632787,0.0008749644,-0.0059210495,-0.009991439,-0.0047693737,0.00065197516,0.0050297533,0.007964043,0.004884779,0.001957931,0.00030871935
