,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_delta1_0,mfcc_delta1_1,mfcc_delta1_2,mfcc_delta1_3,mfcc_delta1_4,mfcc_delta1_5,mfcc_delta1_6,mfcc_delta1_7,mfcc_delta1_8,mfcc_delta1_9,mfcc_delta1_10,mfcc_delta1_11,mfcc_delta1_12,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12
3225,-426.58984,156.54164,1.6322769,-2.562847,9.615008,2.4905775,-14.944754,-7.742351,-9.007197,-1.069552,3.9180045,-3.4532979,-1.247597,-0.010938306,-0.005996939,0.0057244473,-0.0027793273,-0.0011292393,0.0033709037,-0.002703503,0.0010968322,0.0013159697,0.002658993,-0.0009431917,-0.0048510698,-0.000414381,-0.022941312,-0.002243973,0.011424716,0.0030892168,0.005196935,0.0017079596,0.0041576913,0.00094969524,0.001470575,0.0014722552,-0.0011810515,-0.00032377202,0.0005394811
3226,-461.33817,146.88144,11.675903,7.3355665,11.150345,8.24207,-11.949459,-1.9280479,-6.121123,-1.7824004,2.6583989,-1.5946951,-1.2131624,0.058781054,-0.036424194,-0.07119667,-0.016170932,0.010139627,0.02036639,-0.014711897,-0.01909684,-0.015518723,-0.0027468058,0.0104941875,0.0137613015,-0.0024567246,-0.06671859,0.0062004523,0.02795172,0.014441155,0.00873108,0.0057057706,0.004763125,-0.0069437996,0.0017885676,0.0040726657,0.0071613477,0.00066172914,0.0028845195
3227,-448.25424,158.54437,0.0660414,1.5173172,14.268087,3.4797077,-15.428481,-7.3261056,-8.686928,-2.1322098,2.1495304,-4.907499,-1.6931918,-0.006502731,-0.011992176,-0.007632242,-0.00045758692,0.0036710727,0.0048470157,0.00077588856,-0.0013325936,-9.525556e-06,0.0028769556,0.003545918,0.0025715006,7.935708e-05,-0.004351841,-0.0050782086,-0.0024469479,0.000980917,0.0003550045,-0.0010163363,0.0011647375,0.00031206134,-0.00073514687,-0.0010113649,-0.0009167564,-0.00046241327,0.00019980969
3228,-457.07922,145.01886,6.906119,4.826646,14.426371,5.1249185,-11.43638,-5.9389553,-8.066732,-0.44956905,2.5170841,-3.3244464,-0.5339414,-0.00053702004,0.00029663046,-0.0052405023,-0.009551054,-0.006053343,-0.0025582695,0.0010126127,-0.0011634091,-0.0011121392,0.0027217977,0.0017770606,0.0009180951,-0.00017048854,-0.0032897776,-0.00076016196,0.0019621896,-0.0002279301,-0.00050300546,0.00060139375,0.0005071569,-0.00013045668,-5.193223e-05,-9.891612e-05,0.000120687284,0.0003819437,-0.00028178268
3229,-457.81216,150.10791,-1.5846015,11.624849,16.797462,-0.63804895,-17.48268,-5.6260924,-10.996798,-3.355028,3.2588496,-7.4287586,-2.077322,-0.023100726,-0.01739757,0.0017685816,0.0076353215,0.010654561,0.009517745,0.009899124,0.009595338,0.005860724,0.004026696,-0.0011863433,-0.0030303828,-0.002625994,-0.004766646,0.00094981864,-0.0029177207,-0.004300336,-0.0012074249,0.00017505368,-0.00063522573,-0.0014942893,-0.0019188024,-0.0016385928,-0.0019085626,-0.00022110813,-0.0007011239
3230,-427.89478,167.40125,-14.569935,0.9160884,17.87847,2.659431,-15.327922,-6.2365923,-10.373169,-3.02205,6.1434317,-2.247401,-3.141133,0.086662516,0.05631985,-0.02001003,0.0075217644,0.003217738,-0.030306831,-0.009291107,-0.018322062,-0.02432079,0.019674512,0.0044197924,-0.018072234,0.002310941,-0.038490787,-0.01970276,0.014000245,0.001018794,0.0008322531,0.007967702,0.0037765547,0.009571145,0.008750324,0.006121193,0.005053983,0.0068997843,0.0026871427
3231,-470.82718,145.37305,-0.7807651,10.248043,14.551167,9.186712,-2.5791874,-1.2074474,-3.545383,2.080625,7.186112,0.11904405,-1.524243,-0.108095065,0.0547176,0.01465147,-0.012813053,0.026482146,-0.010265897,-0.0029665944,-0.0007947519,-0.014811376,-0.003651636,0.012470858,0.0013833239,-0.005879054,0.0070375297,-0.010655536,-0.003603337,0.0031662942,3.7342634e-05,0.0007945834,-0.0019937304,-0.0035085287,-8.7575e-05,0.0009564952,-0.0020096474,-0.001960392,0.0004360755
3232,-544.7416,128.42688,4.0230746,0.26338446,-3.1429837,-4.6339364,-11.117122,-15.211506,-9.36615,-6.0623703,-0.32717997,-6.06092,-6.189862,-0.081270926,0.073071726,-0.0043010297,0.01863449,0.049710725,-0.016975963,-0.01727752,0.025215836,0.0019575653,-0.028224427,0.0060685747,-0.01332269,0.0007441082,-0.10700159,0.02200012,0.018240584,0.0021348426,0.018889869,0.0026289665,-0.008235862,0.0050173826,-0.0014791252,0.000758625,0.011705354,-0.0037151389,-0.0027676558
3233,-581.69476,105.19538,5.8840513,6.239786,-0.6326406,-6.2028475,-6.134265,-10.104741,-6.178385,-3.180947,2.2866113,-3.6526747,-3.4678307,0.0027163413,-0.15438451,0.0054361667,0.07089143,0.00027773387,0.037665002,-0.011010073,0.059951253,0.023766438,0.005685451,-0.019532682,-0.005772256,0.009783616,-0.047402926,-0.0013532788,0.024205279,0.0134959305,0.006834428,-0.0028928115,0.0059941174,0.0056845737,0.0006581808,-0.009105922,-0.0058031017,0.0024237898,0.0026222607
3234,-564.106,136.54134,18.104328,-5.577187,-6.6321917,-11.694017,-12.107064,-14.915162,-6.992511,-8.011065,-1.9917827,-2.6009417,-4.56257,-0.037864175,-0.09070536,-0.009215961,0.04516377,0.014951135,0.031914953,-0.020843588,-0.02719673,-0.010104542,-0.00037531907,0.012753848,-0.01323907,-0.013761179,-0.08511452,-0.019354433,0.014423362,0.014548508,0.0122521175,-0.0034784442,0.0061743907,-0.0066254744,-0.00068310404,0.0006537555,-0.0033275683,0.0024644143,0.007967884
3235,-514.13696,131.56863,13.92719,-4.771953,-6.1595035,-13.713425,-15.4223995,-10.307078,-12.241031,-8.219794,-0.23203349,-3.2461448,-6.826564,0.057948455,0.04466029,-0.010188483,-0.009254951,0.001003351,-0.006220188,0.00062242843,0.0018247215,-0.0026693225,-0.0013182104,0.0064033964,0.0029415977,-0.007360198,0.022062602,0.036853835,-0.0068512494,-0.006466574,0.014005354,-0.009578311,-0.002009747,-0.009220886,-0.009271498,-0.010154778,-0.00310721,0.0013061744,-0.005997642
3236,-523.0291,150.74094,0.4041223,-9.905064,-4.137102,-13.679783,-16.967535,-15.042145,-11.080106,-8.741348,0.32179862,-3.2085981,-6.356928,-0.045703966,-0.03707864,0.034897007,0.041309267,0.04314635,0.033157744,-0.025059607,-0.011784031,0.003301919,-0.0091546085,-0.011593025,-0.017476799,0.0070130876,-0.08648617,-0.029890582,0.037531283,0.0059874505,0.002967882,0.007829149,0.0010485802,0.002432106,-0.0015844931,-0.004722944,-0.0018000548,0.004795475,0.0028281417
3237,-539.30414,143.20268,6.296682,-7.164326,-5.0619426,-13.714576,-14.25487,-13.204829,-9.196122,-8.055708,0.673368,-2.7783937,-6.3431873,-0.06086891,-0.03517056,0.042332575,0.035365023,0.0035557777,0.016352631,0.022843521,-0.0026750162,-0.004484591,-0.004118838,-0.008160137,-0.0029263324,-0.0030600184,-0.03699655,-0.018212965,0.011946867,0.0029358433,-0.00832124,0.005313027,0.009857796,0.000646232,0.0054163923,0.0048986683,-0.0041331,0.00014507008,-0.00046695888
3238,-500.31277,154.90627,-10.459578,-8.2113695,-0.80615073,-16.481037,-18.819769,-13.723466,-14.987548,-8.452371,1.5044436,-6.6212826,-6.726945,-0.15524444,-0.15253067,0.10911199,0.03870446,-0.016374417,0.06994294,0.0187552,0.0400428,-0.011712476,0.008368254,-0.0012963216,-0.0014386243,0.00066944567,-0.09657259,0.019871727,0.040550265,-0.02302781,0.013960154,-0.00670388,0.011855156,-0.005260244,-0.003571876,-0.0066772103,-0.012081899,0.002000529,-0.00224446
3239,-445.03073,118.06638,-0.40425432,-10.574542,-6.36416,-16.812931,-19.338413,-11.076423,-14.747415,-9.9944105,-0.1369225,-4.872145,-7.2947264,-0.04507764,-0.016810229,0.03163285,-0.0006034057,-0.032805566,-0.009330175,0.015892137,0.0157495,0.011688114,0.0069928844,0.0027626106,0.0057567693,0.005748351,-0.07153218,-0.046766754,0.016236901,0.0016832879,-0.011961118,0.010732223,0.014445084,0.003678438,0.008131198,0.008442803,0.0016267324,0.0039305384,0.0051364107
3240,-497.23114,160.42546,-5.4483833,-10.412149,-7.219627,-18.04091,-17.381845,-11.892625,-19.354681,-10.627865,4.358629,-6.926672,-6.3538213,0.10544781,0.046278242,-0.023745349,-0.0033540095,-0.003670721,-0.017307756,-0.024781985,-0.007134254,-0.017382221,-0.009751126,0.0077383267,-0.0050603277,0.00936714,-0.020888254,-0.0075079533,0.0063396543,-0.0036627308,0.0031453716,0.008948234,0.00871556,0.012759765,0.00037800407,-0.0067360983,-0.0010391889,0.00356608,0.0009899207
3241,-546.5837,120.97044,-0.86861163,-2.579577,-0.1499704,-7.106928,-14.400064,-10.8775425,-10.571867,-7.574885,2.7018123,-1.0711362,-4.511555,-0.046063274,-0.03845959,0.0040496485,0.020215249,0.009095863,0.0066123717,0.019338677,0.012176582,-0.0017966969,0.0026841338,0.016256724,0.004568528,-0.008900572,-0.045373727,-0.036325667,0.0015961184,0.011009169,-0.0011016426,-0.0021879137,0.007837491,0.0073236334,0.0043119327,0.0040374044,0.004394208,0.001830701,0.00070660585
3242,-548.6566,122.73999,-2.4603527,-3.6887085,-0.51920605,-9.516374,-14.465883,-8.94984,-8.03402,-7.4056673,1.091941,-2.5065846,-3.9577074,-0.18750638,-0.09421126,0.059435233,0.010445677,-0.015100279,-0.0019111154,0.024639988,0.022103248,0.021583093,0.029567407,0.004843448,-0.010680709,-0.008055943,-0.023058409,0.0044651055,0.027724702,0.0043970617,-0.0025485575,0.011423443,0.0030388902,0.00079462334,0.0046070553,-0.0054129804,-0.008439986,-0.0015114683,-0.004537551
3243,-542.71686,139.71312,3.3830433,-8.646628,-4.3449078,-15.589133,-13.072562,-8.59997,-11.374978,-7.909367,2.1559157,-3.747865,-5.589736,-0.16802667,-0.10035945,0.062680125,0.040176637,0.0021060426,0.011193457,0.0026443193,-0.0037981982,0.022699788,0.011871399,-0.011602237,-0.011069746,0.009185506,-0.0707657,-0.026858468,0.028024742,0.00960266,0.0079019675,0.012480919,0.0041176192,-0.00432497,-0.0006301456,-0.0010896329,-0.001590722,0.0059811426,0.0056710527
3244,-522.85034,148.3448,3.3919482,-6.1555557,-7.711369,-12.330153,-17.93655,-17.936556,-12.766744,-11.778726,1.3154614,-3.4751513,-6.922402,-0.043604236,0.0022153098,0.05930917,0.009169498,-0.04130499,-0.04605112,-0.0018407507,0.037161008,0.00091492716,-0.029415267,-0.010910425,-0.00776564,-0.013348984,0.02206638,0.01690692,-0.0086156055,-0.014847411,-0.0062151537,-5.7812136e-05,-0.0045199413,-0.0048737805,0.0008610288,0.0070980513,-0.004169353,0.0074771955,0.014267789
3245,-515.5303,143.55565,-12.734169,-8.47208,-0.31559274,-15.498131,-17.491394,-11.51194,-10.852245,-8.90359,0.6042255,-2.5833824,-5.228029,-0.11361302,-0.028973602,0.070801735,0.0069546276,0.0078331325,0.044071745,0.02665436,0.016188195,0.020050554,0.0094136195,0.034547195,0.0014480539,-0.029341405,-0.07769616,-0.030071327,0.020008206,0.0011184568,0.00039766319,0.019301115,0.013647864,0.001765696,0.0146347815,0.0048414534,0.0033319264,0.008666439,0.008856238
3246,-480.72562,135.02455,-14.233774,-6.5871315,-3.3802905,-17.441399,-19.871876,-9.54345,-14.334517,-9.343875,2.4808755,-4.923401,-7.6404257,-0.12134925,-0.078279294,0.028683497,0.026759854,0.015550109,0.016238721,0.0056010014,-0.0023145499,0.006284733,0.0021742163,-0.006235805,0.010344501,-0.0005532778,-0.027532699,0.0028205968,0.032405186,0.01121818,9.686686e-05,-0.006629265,-0.007055754,0.0048517156,0.012956484,0.0009930637,-0.0044330275,0.0033580728,-0.0020626092
3247,-498.36688,141.11462,-4.788707,-9.865169,-1.8364228,-10.406935,-18.482094,-10.969003,-12.095256,-6.7928433,2.72028,-3.105286,-7.0962873,-0.07724794,-0.030819008,2.2790161e-06,-0.0005508759,0.022396794,0.014550328,0.02375861,0.006916332,0.001286103,0.0187906,0.013755839,-0.0074014016,0.0022975586,-0.0053010597,0.017528841,0.012104688,-0.0075620064,-0.0035752144,0.001407526,0.0045158607,-0.0032156769,0.0026418038,0.0049907914,0.0014275499,-0.0017218838,-0.005090239
3248,-528.31683,134.09227,-6.0250254,-5.289019,-2.5100732,-11.748983,-14.628943,-12.737584,-7.434483,-6.580121,1.8263757,2.021348,-5.6200953,-0.10819527,-0.048532803,0.056638677,0.04363744,0.037928067,0.010451162,-0.010647297,0.012592782,0.002053163,-0.026346426,-0.01824487,0.0009370268,0.013478586,-0.099223725,-0.068762675,0.021257002,0.021748416,-0.016639313,0.010422524,0.027382605,0.008478317,-0.00082040037,0.00259773,-0.00442355,-0.0037076627,0.00032858335
3249,-526.0839,123.83317,0.063129686,-1.00816,-0.83441854,-6.0602922,-15.781539,-8.443498,-7.4095364,-5.002341,4.3775225,1.2223263,-5.3599286,-0.095680654,-0.03271253,0.0483685,0.00051888515,0.0060131005,0.01954669,0.011075846,0.018360851,0.019609017,0.007578702,-0.007469439,0.006742357,0.0070395735,-0.049854912,-0.03438412,0.012475941,0.007535321,0.0007983182,0.010433211,0.00023387567,0.0014003706,0.0053107827,-0.0010494062,0.00063538837,-0.0005174244,-0.0011352169
3250,-489.1035,131.3427,-21.75292,-5.4390087,0.28116626,-18.375055,-18.20348,-7.9303303,-13.683008,-6.3760533,4.68079,-2.3436568,-3.4961183,0.08796346,0.049224854,-0.041824445,-0.022554547,0.00050041813,-0.03028781,-0.029367417,-0.010800676,-0.020358756,-0.013968461,0.0036853866,-0.0002438696,0.0079738,-0.06370376,-0.055138987,-0.011035678,-0.007874459,-0.0016628306,0.01849861,0.016771436,0.0038426928,0.005641645,0.0097281225,0.006878532,0.0047686924,0.0049213506
3251,-462.57758,142.88173,-22.972624,-4.8906484,-1.4462138,-17.375122,-19.260546,-12.538306,-20.441032,-6.937497,3.3903608,-8.365505,-5.6819315,0.05773008,-0.029024787,-0.050466496,-0.012738386,-0.011352092,0.018788312,0.008335689,-0.0011960731,-0.01192568,0.012106545,0.011561302,-0.004142663,0.004311987,-0.028120002,-0.020412685,0.004399407,-0.004863332,0.00045058716,0.0110409055,0.00453525,0.0056677996,0.006488165,0.0074905045,0.0008895156,-0.00082354964,2.0749856e-05
3252,-483.88132,142.32426,-20.372553,-12.1842375,-1.8040746,-19.839062,-19.282509,-10.420139,-13.573223,-6.2645583,2.2493222,-5.2032285,-7.6798105,-0.09761537,-0.070961416,0.0045477813,0.008582411,0.0027322334,0.0035286322,0.017560165,0.02962572,0.016065994,-0.018373681,-0.015781127,0.030415177,0.033041876,-0.049092907,-0.0151556665,0.026227647,-0.0061293296,-0.010079537,0.010992236,0.0055165784,-0.0043738326,0.002778237,0.005007427,0.008857915,0.015504261,-5.3713222e-05
3253,-496.89227,142.6755,-12.650688,-7.0214825,-5.3042965,-9.603239,-14.739019,-12.114894,-17.342056,-10.531164,2.9612124,-5.4211154,-8.677526,-0.13241051,-0.087841064,0.019988624,-0.0015599551,-0.015392372,0.018030167,0.035546634,0.041817073,0.033205073,0.0011888401,0.008463495,0.009206814,-0.013413418,-0.08816806,-0.030777663,0.043223243,0.0049909907,-0.023563629,0.017364178,0.013058623,0.00021829204,0.011740247,-0.004520252,-0.000981721,-0.00013215939,0.0011239926
3254,-534.6494,124.61758,3.0776455,-5.4419613,-9.784338,-11.784937,-11.670909,-8.720295,-10.152696,-6.0382147,2.5389843,-1.4480348,-7.0170693,-0.027701281,-0.006637811,0.021780914,0.012192724,0.011264939,0.009339083,-0.007462515,-0.014459133,-0.0029865084,0.0024005391,0.0011253725,-0.0056198756,-0.012126167,-0.07506232,-0.045477726,0.018723972,0.010050951,0.006172969,0.014449989,0.008984779,0.003913021,0.0070326547,0.00435548,-0.002109029,-0.0017231399,-0.00018677444
3255,-574.9835,123.58785,11.181052,-6.949403,-3.857614,-6.214894,-9.621838,-14.553902,-4.363976,-4.6318126,1.212059,-1.1347767,-6.3140025,-0.22215302,-0.10222447,0.08629172,0.06754085,0.04282992,0.016300935,0.016066173,-0.002625628,0.00025698467,-0.008134,-0.0146298045,-0.00856803,0.008175293,-0.05417965,-0.02254771,0.019581977,0.016576212,-0.0030956082,0.0065530073,0.005735972,0.004539085,0.0040691346,-0.0034550512,0.002654272,0.001061771,0.0007027883
3256,-529.8004,132.26155,-8.6304035,-5.313057,1.198745,-12.682399,-15.013617,-12.147419,-12.864692,-6.5238476,3.445644,-3.9881468,-6.8913794,-0.017757704,-0.07255934,0.03166986,0.02823454,-0.008524496,0.04175992,-0.024111906,0.0067181047,-0.010748823,0.009771696,0.018522061,0.0036262132,-0.0011080746,-0.07985169,-0.048663393,0.0030289046,0.0102694975,0.022320485,0.010253158,0.0068525276,0.0021477265,0.0012060716,0.012654038,-0.0013894053,-0.0045734863,-0.0066960435
3257,-506.36667,147.25749,-10.679723,-11.60191,-4.5987797,-16.365093,-16.569912,-10.2740345,-15.415299,-8.583873,4.119126,-3.7102833,-6.879034,-0.027283844,-0.051429942,-0.044337686,-0.023318416,-0.0073879748,0.012232294,0.0077429484,0.0007521159,0.008445439,0.02255155,0.023781894,0.011708051,-0.0038412965,-0.11338491,-0.057483703,0.036242627,0.0052813916,-0.014339113,0.006366412,0.015874742,0.0109144235,0.011718889,0.0032418,-0.0070710867,0.0037348098,0.004131251
3258,-529.2803,143.88008,13.352813,-0.7481369,-12.491414,-18.051731,-14.875797,-15.19733,-15.027103,-7.811432,1.2696862,-5.7194963,-5.7742662,-0.047877945,-0.021445155,0.0172129,0.01305921,0.00892795,0.0022808635,0.0037439459,-0.0057548997,-0.016245622,-0.018846842,0.00094199984,0.008657124,-0.005163645,-0.07607344,-0.012575854,0.04044176,0.003009536,-0.0006552938,0.007767303,-0.0024950316,-0.0011510756,0.015428787,0.00065646507,-0.010581177,0.0005604306,-0.006000582
3259,-457.75928,136.2894,-6.7052546,-16.582392,-12.723161,-15.76808,-19.435078,-15.708564,-18.713646,-9.713672,1.9381762,-4.853925,-9.157949,-0.044736806,-0.014596128,0.019040454,-0.013257147,0.013973651,0.06086555,0.029772872,-0.003734602,0.0071547837,0.012518599,0.0027077454,-0.005200249,-0.021965722,-0.092225574,-0.05696032,0.025187287,0.010120138,-0.00044061686,0.021775981,0.02630729,0.0144472085,-0.0006485477,-0.0054127057,0.004845088,0.007201986,-0.008183966
3260,-488.17776,150.72208,-6.3822336,-1.9927409,-8.939092,-18.160307,-19.912165,-14.716729,-18.15653,-11.524713,0.02048409,-6.7770233,-9.088143,0.022039397,0.00962242,-0.013943753,0.01033628,0.030524539,0.008727728,-0.0030431312,0.0037230307,0.0048290184,0.0027551183,0.0032994833,-0.0025803489,0.0007176391,-0.010370625,-0.020566119,-0.017158639,-6.624311e-05,0.0059684184,-0.0038697894,-0.009576755,0.0015288101,0.009362948,0.0027247455,-0.0020600795,-0.0005273425,-0.0032320432
3261,-516.6962,140.48761,9.36412,-7.0189033,-9.835923,-12.572978,-19.922478,-15.847832,-14.771795,-8.248742,1.0491989,-5.0789204,-7.666842,-0.10339025,-0.05640612,0.03701954,0.01012945,-0.0027414544,0.030580185,0.02248582,0.0032031587,0.005144212,-0.007796907,-0.0061206017,-0.0050777313,-0.014258752,-0.12671967,-0.049266484,0.053913884,0.013604184,-0.0061175204,0.008594331,0.018612672,0.00040409894,-0.00078916014,-0.009238655,-0.008588042,-0.00011703106,-0.005923957
3262,-525.60114,151.32912,4.473939,-11.095613,-7.7120113,-12.346034,-14.81786,-17.312826,-11.360913,-8.049539,1.9650435,-1.8633838,-8.656733,-0.073299095,-0.057309695,0.016252035,0.02753266,0.01110717,0.017986968,0.01886744,0.0003961578,-0.008370379,-0.007909462,-0.0058354284,-0.012299754,-0.000975164,-0.04439524,-0.034704894,-0.007481842,0.0033907958,-0.0011634611,0.0039302013,0.009216721,0.009290071,0.0037462735,-0.003290944,-0.0109571135,-0.0022775212,0.0047145714
3263,-521.445,150.59613,3.8188078,-10.329993,-7.818312,-13.419066,-15.3691635,-13.097388,-12.027874,-10.584605,1.3106617,-4.22173,-8.404735,-0.0063802563,-0.01995721,0.011261688,0.011266431,-0.01406137,0.00014402931,-0.001718659,0.0034079393,0.0005034288,-0.008869805,-0.001020095,-0.0033789503,0.01020329,-0.028357934,-0.01123461,-0.011961086,-0.0057097236,0.0026459973,-0.0050196154,0.0011327273,-0.0014282948,0.0023772088,0.003635374,0.0073520844,0.007968543,-0.0017655565
3264,-483.04727,97.51152,16.985125,-5.2956405,-12.561492,-11.968835,-14.14612,-14.494826,-12.548534,-6.162067,-0.16355073,-4.3201456,-7.929828,-0.0380327,-0.025704125,-0.0048475415,-0.0068151937,-0.005771707,0.0029066901,0.029403493,0.007439506,-0.017617311,0.0064685363,0.012585711,0.007768858,-0.0026864258,-0.011176024,-0.0011037736,0.0017149772,0.0013988516,0.010978159,0.0029069213,0.0010828131,-0.0013764888,-0.0026086085,0.0033452834,-9.617736e-05,-0.0018246064,0.0014550128
3265,-468.83517,155.84105,-16.01203,-4.1851344,-5.5999107,-21.277035,-21.425364,-13.5368185,-19.932674,-12.998896,2.1283445,-8.148969,-9.128838,0.08413749,-0.06045285,-0.058279924,0.01985926,-0.029083835,0.015043318,-0.017830435,-0.0010116723,-0.00059391314,0.00097821,0.012599575,-0.0024735844,0.014403893,-0.02537219,0.007984819,-0.0011001308,-0.01095352,0.0061829095,-0.008902234,-0.005198159,-0.0010034394,0.002518695,-0.002619397,-0.0022469233,-0.0024319245,-0.0013772371
3266,-484.5205,157.82509,-9.236155,-11.0877285,-7.3115416,-18.20052,-20.375166,-13.091328,-18.095976,-8.130693,1.8098384,-6.106532,-6.834722,0.018731985,0.05745911,0.0047856253,0.022076748,0.055608,-0.03754209,-0.010942086,-0.00712738,-0.023008466,-0.017817805,-0.028629648,-0.006221007,-0.009037386,-0.0008667414,0.022274267,0.0024239975,-0.0076610153,-0.003988179,-0.0098838825,-0.00039065097,-0.0073308847,-0.0029783917,-0.009771207,0.0006938304,0.00038293394,-0.0034717778
3267,-480.491,126.0785,5.240055,-11.477581,-9.886238,-12.748216,-15.292458,-12.817042,-14.801033,-7.319235,1.1048752,-4.5277596,-7.900745,-0.09080074,-0.08502674,0.022367982,0.035169967,-0.015026328,0.0007490783,0.036811456,0.011622057,0.0067926906,0.016390305,-0.009752376,0.007978766,0.013163139,-0.005619503,0.01756922,-0.008392261,-0.015044153,0.015332005,-0.011607308,-0.0024635205,0.0016098758,-0.006919146,-8.956937e-05,-0.0028880592,0.0003147084,0.0028721527
3268,-521.95337,144.06866,10.817901,-10.6574545,-12.092509,-13.417551,-14.996829,-12.209175,-13.434612,-8.240675,0.9573765,-3.809541,-6.9115868,-0.027149107,0.014886588,0.044791896,-0.020385318,-0.00015414333,0.0151395835,-0.017842412,0.0125041315,0.011774856,-6.659812e-05,-0.0012516566,-0.004887941,0.0011560762,-0.034405414,0.0059023234,0.0137044,-0.01421023,0.010680622,-0.0067380345,-0.006654091,0.010338321,-0.0017182596,-0.000918017,0.0009913,-0.002294182,-0.004592202
